iter	RMSE
195	0.1517996426
196	0.1517838979
197	0.1517631732
198	0.1517514537
199	0.151734467
200	0.1517132228
201	0.1516977707
202	0.1516803126
203	0.1516617487
204	0.1516468016
205	0.1516304373
206	0.1516076239
207	0.1515910154
208	0.1515717291
209	0.1515531107
210	0.1515395805
211	0.1515195858
212	0.151505718
213	0.1514893925
214	0.1514743311
215	0.1514580588
216	0.1514433088
217	0.1514320348
218	0.151415949
219	0.1514038146
220	0.1513831193
221	0.1513741926
222	0.151356825
223	0.1513428444
224	0.1513312479
225	0.1513134557
226	0.1512958811
227	0.1512842393
228	0.1512665333
229	0.151252642
230	0.1512410529
231	0.151227445
232	0.151208515
233	0.1511947216
234	0.1511802919
235	0.1511656203
236	0.1511526565
237	0.1511314941
238	0.15111749
239	0.1510996391
240	0.1510882355
241	0.1510736924
242	0.1510664967
243	0.1510533813
244	0.1510370114
245	0.1510245352
246	0.1510102938
247	0.1509938859
248	0.1509791342
249	0.150968415
250	0.1509551127
251	0.1509444347
252	0.1509275844
253	0.1509202949
254	0.1509055998
255	0.1508959996
256	0.1508830137
257	0.1508735299
258	0.1508641336
259	0.1508479799
260	0.1508320189
261	0.1508193014
262	0.1508045233
263	0.1507902418
264	0.150779556
265	0.1507699438
266	0.1507543796
267	0.1507412976
268	0.1507315094
269	0.1507201019
270	0.1507076608
271	0.1506915138
272	0.1506806312
273	0.1506705507
274	0.1506561739
275	0.150646316
276	0.1506335752
277	0.1506238683
278	0.1506095472
279	0.1505997714
280	0.1505851142
281	0.1505729829
282	0.1505645196
283	0.150552568
284	0.150546666
285	0.1505383519
286	0.1505289637
287	0.150519625
288	0.1505115059
289	0.1505002893
290	0.1504840944
291	0.1504735155
292	0.1504667485
293	0.1504561243
294	0.1504453131
295	0.1504341116
296	0.1504253205
297	0.1504145153
298	0.1504018391
299	0.1503904705
300	0.150378379
301	0.1503736604
302	0.1503635067
303	0.1503446292
304	0.1503310188
305	0.150318522
306	0.1503076077
307	0.1502983853
308	0.1502852897
309	0.1502746125
310	0.1502676638
311	0.1502586892
312	0.1502476364
313	0.1502396497
314	0.15023206
315	0.1502217713
316	0.1502111575
317	0.1501986474
318	0.1501866253
319	0.1501718737
320	0.1501596264
321	0.1501482638
322	0.1501391649
323	0.1501314383
324	0.1501236775
325	0.1501162381
326	0.1500984692
327	0.1500873417
328	0.1500762071
329	0.1500655615
330	0.1500558566
331	0.1500469512
332	0.1500380967
333	0.1500273107
334	0.1500110585
335	0.149999967
336	0.1499897065
337	0.1499780855
338	0.1499676698
339	0.1499540723
340	0.1499413716
341	0.1499340961
342	0.1499266938
343	0.1499166424
344	0.1499090542
345	0.1498990814
346	0.1498913873
347	0.1498818733
348	0.1498748073
349	0.1498627181
350	0.1498499978
351	0.1498419978
352	0.1498317111
353	0.1498227705
354	0.1498126069
355	0.1497995004
356	0.1497908773
357	0.1497795351
358	0.1497696639
359	0.1497579446
360	0.1497484481
361	0.1497406759
362	0.1497296567
363	0.1497217271
364	0.1497145956
365	0.1497035539
366	0.149693549
367	0.1496822638
368	0.1496715683
369	0.1496626376
370	0.1496525823
371	0.1496433457
372	0.1496336761
373	0.1496242117
374	0.1496172811
375	0.1496043572
376	0.1495865556
377	0.1495699314
378	0.1495576118
379	0.1495397562
380	0.1495258092
381	0.1495144188
382	0.1495051162
383	0.1494944641
384	0.1494836321
385	0.149472139
386	0.1494613943
387	0.1494568284
388	0.1494499082
389	0.1494410446
390	0.1494312445
391	0.1494249111
392	0.1494117395
393	0.1494035445
394	0.1493924859
395	0.1493803711
396	0.1493667958
397	0.1493543911
398	0.1493431783
399	0.1493334753
400	0.1493268477
401	0.1493181719
402	0.1493113778
403	0.149302083
404	0.1492945678
405	0.1492869481
406	0.1492760063
407	0.1492672731
408	0.1492568929
409	0.1492463231
410	0.1492409065
411	0.1492329393
412	0.1492228791
413	0.1492117978
414	0.1492024919
415	0.1491846704
416	0.1491774701
417	0.1491691511
418	0.1491629986
419	0.1491556826
420	0.1491474237
421	0.1491408583
422	0.1491301499
423	0.1491147964
424	0.149105847
425	0.1490961357
426	0.1490810726
427	0.1490724554
428	0.1490592875
429	0.1490519129
430	0.1490419302
431	0.1490313759
432	0.1490230801
433	0.1490151547
434	0.1490037691
435	0.1489939457
436	0.1489779226
437	0.1489622692
438	0.1489512831
439	0.1489381658
440	0.1489221701
441	0.1489137126
442	0.1489020337
443	0.1488875649
444	0.1488793612
445	0.1488715744
446	0.1488613884
447	0.1488496208
448	0.1488428619
449	0.1488339832
450	0.148826827
451	0.1488208145
452	0.148810404
453	0.1488018678
454	0.1487919393
455	0.148786171
456	0.1487797375
457	0.1487703015
458	0.1487590851
459	0.1487500963
460	0.1487345986
461	0.1487275143
462	0.1487175096
463	0.1487086294
464	0.1487002069
465	0.1486874525
466	0.1486790699
467	0.1486715078
468	0.1486612378
469	0.1486524748
470	0.148642351
471	0.148631683
472	0.1486211406
473	0.1486121986
474	0.1486044408
475	0.1485947236
476	0.1485833485
477	0.1485704335
478	0.1485574938
479	0.1485494383
480	0.1485422012
481	0.1485336178
482	0.1485283218
483	0.1485211643
484	0.1485142707
485	0.1485067077
486	0.1484980978
487	0.1484894015
488	0.1484813235
489	0.1484761464
490	0.1484675482
491	0.1484602934
492	0.1484507371
493	0.1484439995
494	0.1484373202
495	0.1484266462
496	0.1484190644
497	0.1484061257
498	0.1483953551
499	0.1483824418
500	0.1483722129
501	0.148357182
502	0.1483505453
503	0.1483432963
504	0.148333656
505	0.1483224139
506	0.1483118192
507	0.148301858
508	0.1482936464
509	0.1482888004
510	0.1482845696
511	0.1482760652
512	0.1482698331
513	0.14825938
514	0.1482453752
515	0.1482358699
516	0.1482250748
517	0.1482184166
518	0.1482112877
519	0.1481994043
520	0.1481919396
521	0.148185325
522	0.1481760897
523	0.1481693425
524	0.1481649654
525	0.1481585282
526	0.1481520054
527	0.1481448887
528	0.148134778
529	0.1481287508
530	0.1481189772
531	0.148113221
532	0.1481079659
533	0.148103265
534	0.148098326
535	0.148087421
536	0.148073655
537	0.1480638357
538	0.1480541869
539	0.1480446326
540	0.1480374791
541	0.1480310905
542	0.1480265798
543	0.1480184335
544	0.1480095902
545	0.1480001009
546	0.147995542
547	0.1479889698
548	0.147981737
549	0.1479720523
550	0.1479618652
551	0.1479548662
552	0.1479426577
553	0.1479379281
554	0.1479293616
555	0.1479244983
556	0.147918217
557	0.1479087654
558	0.1479015166
559	0.147892205
560	0.1478815906
561	0.1478761111
562	0.1478687375
563	0.1478629553
564	0.1478541682
565	0.1478490755
566	0.1478380969
567	0.1478288943
568	0.1478218732
569	0.1478163993
570	0.1478042351
571	0.1477960647
572	0.1477879246
573	0.1477767597
574	0.1477699153
575	0.1477590993
576	0.147749083
577	0.1477409781
578	0.1477315135
579	0.1477251108
580	0.1477173848
581	0.1477070456
582	0.1476996801
583	0.147694773
584	0.1476857839
585	0.1476780357
586	0.1476702569
587	0.1476661133
588	0.1476596045
589	0.1476523773
590	0.1476453428
591	0.1476377593
592	0.1476332444
593	0.1476257508
594	0.147618035
595	0.1476111137
596	0.1476059006
597	0.1475967927
598	0.1475882981
599	0.147578693
600	0.1475717437
601	0.1475647289
602	0.1475581122
603	0.147551055
604	0.1475442781
605	0.1475376045
606	0.1475331683
607	0.1475282688
608	0.1475216916
609	0.1475138349
610	0.1475023046
611	0.1474967356
612	0.147490002
613	0.1474856946
614	0.1474763317
615	0.1474640148
616	0.1474576781
617	0.147447719
618	0.1474370854
619	0.147428776
620	0.1474245951
621	0.1474202513
622	0.1474103011
623	0.1474058286
624	0.147400681
625	0.1473919979
626	0.1473829103
627	0.1473729168
628	0.1473643916
629	0.1473577562
630	0.1473506523
631	0.1473424381
632	0.1473367715
633	0.1473265314
634	0.1473194721
635	0.1473107148
636	0.1473020936
637	0.1472913648
638	0.1472857948
639	0.1472811777
640	0.1472726293
641	0.1472661858
642	0.147259879
643	0.1472489979
644	0.1472417147
645	0.1472346681
646	0.1472283815
647	0.1472181058
648	0.147216643
649	0.1472074375
650	0.14720444
651	0.1471977207
652	0.1471909478
653	0.1471859655
654	0.1471802829
655	0.1471734783
656	0.1471657328
657	0.1471597009
658	0.1471540231
659	0.1471452792
660	0.1471367331
661	0.1471293332
662	0.1471239907
663	0.1471181928
664	0.14711336
665	0.147103874
666	0.1470995539
667	0.1470898351
668	0.1470806061
669	0.1470752022
670	0.1470662763
671	0.1470595201
672	0.147056348
673	0.1470470186
674	0.1470351982
675	0.147027356
676	0.1470164071
677	0.1470086937
678	0.1470038989
679	0.1469978883
680	0.1469919506
681	0.146985499
682	0.1469795501
683	0.1469680387
684	0.1469606779
685	0.1469517152
686	0.1469480223
687	0.1469413379
688	0.1469353063
689	0.1469272229
690	0.1469196666
691	0.1469137024
692	0.1469067016
693	0.1469008195
694	0.1468936343
695	0.1468864249
696	0.1468786114
697	0.1468726057
698	0.1468665855
699	0.1468584979
700	0.1468528404
701	0.1468481776
702	0.146843242
703	0.1468379968
704	0.1468302213
705	0.1468231659
706	0.1468178504
707	0.1468138519
708	0.1468093377
709	0.146802587
710	0.1467930104
711	0.1467894825
712	0.146784471
713	0.1467776744
714	0.1467736469
715	0.1467656808
716	0.1467587416
717	0.146755237
718	0.1467476755
719	0.146742957
720	0.1467368636
721	0.1467330842
722	0.1467253356
723	0.1467179194
724	0.1467124539
725	0.1467050055
726	0.1466989834
727	0.1466939275
728	0.146683427
729	0.1466769381
730	0.1466653985
731	0.1466610237
732	0.1466555738
733	0.1466467194
734	0.146641417
735	0.1466361898
736	0.1466285696
737	0.1466202835
738	0.1466127795
739	0.1466058241
740	0.1466000925
741	0.1465954246
742	0.1465863003
743	0.1465800711
744	0.1465758629
745	0.1465661316
746	0.1465610013
747	0.1465575206
748	0.1465504164
749	0.1465467017
750	0.1465380209
751	0.1465347757
752	0.1465257316
753	0.1465143342
754	0.1465064676
755	0.1464985719
756	0.1464886961
757	0.1464811664
758	0.1464756671
759	0.1464691404
760	0.1464620718
761	0.1464581402
762	0.1464530563
763	0.1464437921
764	0.146440317
765	0.1464318093
766	0.1464271286
767	0.1464239441
768	0.1464192027
769	0.146414495
770	0.1464077341
771	0.1464007567
772	0.1463903231
773	0.146384819
774	0.1463786633
775	0.1463724525
776	0.1463649964
777	0.1463615518
778	0.146354449
779	0.1463480167
780	0.1463404597
781	0.1463352344
782	0.1463288168
783	0.1463236785
784	0.146320922
785	0.146313691
786	0.1463052492
787	0.1462992474
788	0.1462958697
789	0.146284893
790	0.1462769291
791	0.1462701566
792	0.1462618585
793	0.146254661
794	0.1462471041
795	0.1462410385
796	0.1462354335
797	0.1462322771
798	0.1462250534
799	0.1462171892
800	0.1462106669
801	0.1462056658
802	0.1461982198
803	0.1461930405
804	0.146187423
805	0.1461812965
806	0.1461750202
807	0.1461644147
808	0.1461607923
809	0.146153301
810	0.1461498808
811	0.1461439508
812	0.1461379078
813	0.1461321069
814	0.1461261347
815	0.1461209062
816	0.1461133562
817	0.1461094325
818	0.1461023814
819	0.1460952636
820	0.146090829
821	0.1460836518
822	0.1460734279
823	0.146066715
824	0.1460623499
825	0.1460564157
826	0.1460512422
827	0.1460472808
828	0.1460398618
829	0.1460345878
830	0.146027249
831	0.1460228407
832	0.1460200315
833	0.1460142168
834	0.1460079822
835	0.1460013993
836	0.1459969357
837	0.1459896137
838	0.1459827595
839	0.1459780746
840	0.145972503
841	0.1459655308
842	0.1459583793
843	0.1459530537
844	0.1459450839
845	0.1459389977
846	0.1459324869
847	0.1459278078
848	0.1459272252
849	0.1459187822
850	0.1459128851
851	0.1459091434
852	0.1459020738
853	0.1458941915
854	0.145887496
855	0.1458861001
856	0.1458794916
857	0.145875272
858	0.1458745886
859	0.1458705539
860	0.1458656054
861	0.1458605076
862	0.1458527692
863	0.1458473326
864	0.1458411503
865	0.1458338858
866	0.1458261169
867	0.1458185935
868	0.145813249
869	0.1458077718
870	0.1458008608
871	0.1457954574
872	0.1457903603
873	0.1457852158
874	0.1457783574
875	0.1457747106
876	0.1457659772
877	0.1457582203
878	0.1457547895
879	0.1457481811
880	0.1457405573
881	0.1457343309
882	0.145728946
883	0.1457228862
884	0.1457198581
885	0.1457190728
886	0.1457111023
887	0.1457038193
888	0.1456973191
889	0.1456901411
890	0.1456828105
891	0.1456767417
892	0.1456682012
893	0.1456635396
894	0.1456572636
895	0.145650609
896	0.1456451241
897	0.1456447534
898	0.1456401152
899	0.1456347539
900	0.1456287442
901	0.1456229413
902	0.1456194453
903	0.1456116256
904	0.145604283
905	0.1455987474
906	0.145594333
907	0.1455879648
908	0.1455797479
909	0.1455745355
910	0.1455677007
911	0.1455618372
912	0.1455561929
913	0.1455496236
914	0.1455431338
915	0.1455381927
916	0.1455349765
917	0.1455313094
918	0.1455253783
919	0.1455194496
920	0.1455119451
921	0.1455066716
922	0.1455010713
923	0.1454949403
924	0.1454895254
925	0.1454810596
926	0.145474255
927	0.1454735735
928	0.1454674889
929	0.1454610515
930	0.1454563584
931	0.1454517551
932	0.1454443727
933	0.1454363883
934	0.1454303794
935	0.1454215216
936	0.1454157664
937	0.1454092053
938	0.145403136
939	0.14539418
940	0.1453904457
941	0.1453876024
942	0.1453806899
943	0.1453744895
944	0.1453692608
945	0.1453630204
946	0.1453569861
947	0.14534915
948	0.1453409883
949	0.1453379269
950	0.1453281597
951	0.1453225463
952	0.1453166156
953	0.1453136321
954	0.1453067298
955	0.1452997431
956	0.1452948111
957	0.1452880281
958	0.1452825684
959	0.145273038
960	0.1452725761
961	0.1452668938
962	0.1452633452
963	0.1452600222
964	0.1452553165
965	0.1452496375
966	0.1452402945
967	0.1452317527
968	0.1452276357
969	0.1452219761
970	0.1452138812
971	0.1452130901
972	0.1452079367
973	0.1452027391
974	0.1451969289
975	0.1451899286
976	0.1451820647
977	0.1451756035
978	0.1451716247
979	0.1451665383
980	0.1451596162
981	0.1451582197
982	0.1451508785
983	0.1451438903
984	0.1451379217
985	0.1451351389
986	0.1451261763
987	0.1451215703
988	0.1451148523
989	0.1451085933
990	0.1451016032
991	0.1450951508
992	0.1450896345
993	0.1450845379
994	0.1450791781
995	0.1450712753
996	0.1450659336
997	0.1450603312
998	0.145054559
999	0.1450476015
1000	0.1450421555
1001	0.145036208
1002	0.1450303847
1003	0.145024178
1004	0.1450206214
1005	0.1450131189
1006	0.1450087071
1007	0.1450030481
1008	0.144996793
1009	0.1449907869
1010	0.1449864707
1011	0.1449798521
1012	0.1449763805
1013	0.1449677233
1014	0.1449606782
1015	0.1449557998
1016	0.1449506674
1017	0.1449450154
1018	0.1449408069
1019	0.1449375033
1020	0.1449322773
1021	0.1449260967
1022	0.1449201564
1023	0.1449137483
1024	0.1449081029
1025	0.1449042525
1026	0.1448992924
1027	0.1448933689
1028	0.1448879993
1029	0.1448824478
1030	0.144877585
1031	0.1448709185
1032	0.1448649761
1033	0.1448604354
1034	0.1448554455
1035	0.1448521018
1036	0.1448432412
1037	0.144839364
1038	0.1448301409
1039	0.1448260916
1040	0.1448190963
1041	0.1448136959
1042	0.1448097573
1043	0.1448039748
1044	0.1447978716
1045	0.1447902984
1046	0.1447843454
1047	0.144776861
1048	0.1447717332
1049	0.1447661372
1050	0.144762363
1051	0.1447560014
1052	0.1447511641
1053	0.1447450615
1054	0.144740605
1055	0.1447347847
1056	0.1447272205
1057	0.1447214661
1058	0.1447159056
1059	0.1447086991
1060	0.1447015263
1061	0.1446957281
1062	0.1446886408
1063	0.1446811026
1064	0.1446755687
1065	0.1446718163
1066	0.14466305
1067	0.1446561495
1068	0.1446532922
1069	0.1446487996
1070	0.1446418687
1071	0.1446376635
1072	0.1446342089
1073	0.1446296273
1074	0.1446264989
1075	0.1446240319
1076	0.1446158838
1077	0.1446084628
1078	0.1446007987
1079	0.1445957925
1080	0.1445909565
1081	0.144585651
1082	0.1445824218
1083	0.1445796184
1084	0.1445729338
1085	0.1445680265
1086	0.1445637279
1087	0.1445573909
1088	0.1445508737
1089	0.1445445112
1090	0.1445385614
1091	0.14453582
1092	0.1445303002
1093	0.1445220725
1094	0.1445174814
1095	0.1445132705
1096	0.144510193
1097	0.1445049996
1098	0.1445021412
1099	0.1444961792
1100	0.1444921726
1101	0.1444847448
1102	0.1444818923
1103	0.1444754001
1104	0.1444714668
1105	0.1444632491
1106	0.1444570824
1107	0.1444500248
1108	0.1444452411
1109	0.144440789
1110	0.1444351951
1111	0.1444275631
1112	0.1444216196
1113	0.1444127187
1114	0.1444076041
1115	0.1444020588
1116	0.1443958765
1117	0.144390716
1118	0.1443859114
1119	0.144379625
1120	0.1443741314
1121	0.1443701399
1122	0.1443657444
1123	0.1443587624
1124	0.144354403
1125	0.144349045
1126	0.1443439613
1127	0.1443394765
1128	0.1443319048
1129	0.144329772
1130	0.144322818
1131	0.1443162894
1132	0.1443082734
1133	0.144303467
1134	0.1442971863
1135	0.1442895402
1136	0.1442825521
1137	0.1442787754
1138	0.1442737468
1139	0.1442679038
1140	0.1442612593
1141	0.144255579
1142	0.1442510824
1143	0.1442472876
1144	0.1442436274
1145	0.1442386774
1146	0.1442342536
1147	0.1442299914
1148	0.1442215709
1149	0.1442189665
1150	0.1442133251
1151	0.1442085761
1152	0.1442035993
1153	0.1441950965
1154	0.1441914961
1155	0.1441823209
1156	0.1441786945
1157	0.1441727056
1158	0.1441668617
1159	0.1441617613
1160	0.1441592809
1161	0.1441525251
1162	0.1441478329
1163	0.1441446299
1164	0.1441400716
1165	0.1441332504
1166	0.1441269946
1167	0.144121463
1168	0.1441142194
1169	0.1441090456
1170	0.1441059759
1171	0.1441028038
1172	0.1440976088
1173	0.1440929213
1174	0.1440875772
1175	0.1440809283
1176	0.1440748005
1177	0.1440655051
1178	0.1440610638
1179	0.144057528
1180	0.1440518417
1181	0.1440475791
1182	0.1440388979
1183	0.1440346852
1184	0.1440309059
1185	0.1440238385
1186	0.1440190512
1187	0.1440146973
1188	0.1440099802
1189	0.1440054148
1190	0.143999937
1191	0.1439937683
1192	0.1439884375
1193	0.1439834707
1194	0.1439800151
1195	0.1439726234
1196	0.1439683902
1197	0.1439616037
1198	0.1439600838
1199	0.1439587066
1200	0.1439526275
1201	0.1439474808
1202	0.1439433409
1203	0.1439388496
1204	0.1439350558
1205	0.1439305499
1206	0.1439253491
1207	0.1439198753
1208	0.1439128884
1209	0.1439082563
1210	0.1439029688
1211	0.1438953445
1212	0.1438853198
1213	0.1438807496
1214	0.1438745145
1215	0.1438697749
1216	0.1438672957
1217	0.1438617973
1218	0.1438556333
1219	0.1438519375
1220	0.1438446154
1221	0.1438376313
1222	0.1438315471
1223	0.1438254427
1224	0.1438232319
1225	0.1438170868
1226	0.1438126197
1227	0.1438049812
1228	0.1438006501
1229	0.1437928484
1230	0.1437866326
1231	0.1437803961
1232	0.1437756193
1233	0.1437702751
1234	0.1437663724
1235	0.143760301
1236	0.1437551908
1237	0.1437483933
1238	0.1437426194
1239	0.1437358769
1240	0.1437275168
1241	0.1437220089
1242	0.1437199967
1243	0.1437148984
1244	0.1437069466
1245	0.1437030327
1246	0.1436966543
1247	0.1436926233
1248	0.1436849375
1249	0.1436810318
1250	0.1436760073
1251	0.1436712471
1252	0.1436641018
1253	0.1436579622
1254	0.1436531912
1255	0.1436482097
1256	0.1436445064
1257	0.1436420178
1258	0.1436368365
1259	0.1436307134
1260	0.143624058
1261	0.143621243
1262	0.1436169359
1263	0.1436108111
1264	0.143605761
1265	0.1436019295
1266	0.143598255
1267	0.1435934104
1268	0.1435893936
1269	0.1435865316
1270	0.1435822136
1271	0.1435797965
1272	0.1435722151
1273	0.143564067
1274	0.1435593651
1275	0.1435524615
1276	0.1435474258
1277	0.1435394866
1278	0.1435330295
1279	0.143525535
1280	0.1435189967
1281	0.1435137296
1282	0.1435076902
1283	0.1435018674
1284	0.1434944864
1285	0.1434880907
1286	0.1434830568
1287	0.1434765372
1288	0.1434701186
1289	0.1434648306
1290	0.1434581474
1291	0.1434519139
1292	0.143446561
1293	0.1434405841
1294	0.1434371773
1295	0.1434325752
1296	0.1434270276
1297	0.1434256012
1298	0.143420372
1299	0.1434182835
1300	0.1434133433
1301	0.1434073087
1302	0.1434022984
1303	0.1433965156
1304	0.1433900197
1305	0.1433859083
1306	0.1433803658
1307	0.1433755501
1308	0.1433725147
1309	0.1433651427
1310	0.1433612932
1311	0.1433571282
1312	0.143352423
1313	0.1433488955
1314	0.1433428923
1315	0.1433372794
1316	0.1433313705
1317	0.1433286513
1318	0.1433247796
1319	0.1433191209
1320	0.1433106982
1321	0.143305918
1322	0.1433012073
1323	0.1432968794
1324	0.1432897431
1325	0.1432836019
1326	0.1432776075
1327	0.1432718209
1328	0.1432651515
1329	0.1432607604
1330	0.1432526427
1331	0.1432487552
1332	0.1432425365
1333	0.143238804
1334	0.1432346749
1335	0.143231405
1336	0.1432283614
1337	0.143224596
1338	0.1432176725
1339	0.1432145176
1340	0.1432104256
1341	0.1432046286
1342	0.143199375
1343	0.1431947425
1344	0.1431901047
1345	0.1431869532
1346	0.1431811868
1347	0.1431758225
1348	0.1431705172
1349	0.1431645061
1350	0.14315974
1351	0.1431528917
1352	0.1431480252
1353	0.1431443004
1354	0.1431385984
1355	0.1431345056
1356	0.1431298038
1357	0.1431243051
1358	0.1431195823
1359	0.1431163693
1360	0.1431086497
1361	0.143105984
1362	0.1430991185
1363	0.143094108
1364	0.1430883552
1365	0.1430836139
1366	0.143077995
1367	0.1430716584
1368	0.143067116
1369	0.1430631752
1370	0.1430572675
1371	0.1430519873
1372	0.1430475483
1373	0.1430431033
1374	0.1430404273
1375	0.1430357844
1376	0.1430309495
1377	0.1430253029
1378	0.1430210428
1379	0.1430173719
1380	0.1430117309
1381	0.1430057974
1382	0.1430018024
1383	0.1429959453
1384	0.1429913963
1385	0.1429860776
1386	0.1429816224
1387	0.1429775072
1388	0.1429736768
1389	0.1429687734
1390	0.1429657253
1391	0.1429571113
1392	0.1429531783
1393	0.1429492886
1394	0.1429451263
1395	0.1429417854
1396	0.1429370664
1397	0.1429316713
1398	0.1429274515
1399	0.1429223368
1400	0.1429183455
1401	0.1429131009
1402	0.1429070788
1403	0.1429016555
1404	0.1428971222
1405	0.1428965189
1406	0.1428903418
1407	0.1428837983
1408	0.1428791166
1409	0.1428766498
1410	0.1428689517
1411	0.1428654762
1412	0.142859241
1413	0.1428540416
1414	0.1428496807
1415	0.142844294
1416	0.1428413438
1417	0.1428381837
1418	0.1428335381
1419	0.14282986
1420	0.1428267633
1421	0.1428225421
1422	0.1428147826
1423	0.1428107929
1424	0.1428054795
1425	0.1428019577
1426	0.1427946871
1427	0.1427921187
1428	0.1427854623
1429	0.1427795665
1430	0.1427713248
1431	0.1427655537
1432	0.1427611692
1433	0.1427559274
1434	0.1427494997
1435	0.1427422962
1436	0.1427368773
1437	0.1427319093
1438	0.1427266514
1439	0.1427228552
1440	0.1427191092
1441	0.1427143414
1442	0.1427100435
1443	0.1427052485
1444	0.1427006426
1445	0.1426984257
1446	0.1426926086
1447	0.1426878341
1448	0.1426861783
1449	0.1426830939
1450	0.1426802449
1451	0.142673562
1452	0.1426699036
1453	0.142663492
1454	0.1426577275
1455	0.1426513541
1456	0.1426459123
1457	0.1426411598
1458	0.1426364766
1459	0.1426324608
1460	0.1426288305
1461	0.1426232653
1462	0.142618337
1463	0.14261213
1464	0.1426060162
1465	0.1426018151
1466	0.1425980109
1467	0.1425939459
1468	0.1425862455
1469	0.1425817697
1470	0.1425756702
1471	0.142570236
1472	0.1425651779
1473	0.1425625598
1474	0.1425592445
1475	0.1425564804
1476	0.1425521478
1477	0.1425457936
1478	0.1425416443
1479	0.1425378928
1480	0.142533937
1481	0.1425294163
1482	0.1425261136
1483	0.1425191096
1484	0.1425148936
1485	0.1425114851
1486	0.1425074889
1487	0.1425019341
1488	0.1424983427
1489	0.1424909539
1490	0.1424846038
1491	0.1424820395
1492	0.1424760615
1493	0.1424700698
1494	0.1424658256
1495	0.1424616247
1496	0.1424541336
1497	0.142449962
1498	0.1424451446
1499	0.1424409103
1500	0.1424379491
1501	0.1424325454
1502	0.1424310415
1503	0.1424264844
1504	0.1424188364
1505	0.1424120508
1506	0.1424074577
1507	0.1424034549
1508	0.1423996376
1509	0.1423978582
1510	0.142391706
1511	0.1423862889
1512	0.1423833801
1513	0.1423787711
1514	0.1423736544
1515	0.1423701688
1516	0.1423651165
1517	0.1423624149
1518	0.1423575429
1519	0.142351634
1520	0.1423469985
1521	0.1423444063
1522	0.1423396459
1523	0.1423360294
1524	0.1423326267
1525	0.1423255753
1526	0.1423189103
1527	0.1423162942
1528	0.1423120233
1529	0.1423078056
1530	0.1423030985
1531	0.1422987598
1532	0.1422941692
1533	0.1422891549
1534	0.1422837764
1535	0.1422786327
1536	0.1422734594
1537	0.142268591
1538	0.1422639075
1539	0.1422607117
1540	0.1422558288
1541	0.1422514104
1542	0.1422476816
1543	0.1422441311
1544	0.1422403543
1545	0.1422353891
1546	0.1422294044
1547	0.142223837
1548	0.1422190943
1549	0.1422117716
1550	0.1422078829
1551	0.1422032045
1552	0.1421985405
1553	0.1421912113
1554	0.1421880699
1555	0.1421821993
1556	0.1421750967
1557	0.1421713105
1558	0.1421661568
1559	0.1421630339
1560	0.1421571612
1561	0.1421511124
1562	0.1421440319
1563	0.1421403941
1564	0.1421377924
1565	0.1421325184
1566	0.1421250474
1567	0.1421212412
1568	0.1421170457
1569	0.1421130921
1570	0.1421074362
1571	0.1421026185
1572	0.1420974568
1573	0.1420929873
1574	0.1420866661
1575	0.1420838014
1576	0.1420804718
1577	0.1420753625
1578	0.1420696395
1579	0.1420621321
1580	0.1420560353
1581	0.142050501
1582	0.1420499921
1583	0.1420463704
1584	0.1420395749
1585	0.1420367686
1586	0.142031774
1587	0.1420266565
1588	0.1420241284
1589	0.1420199705
1590	0.1420187455
1591	0.1420116718
1592	0.1420062612
1593	0.1420024308
1594	0.141997991
1595	0.1419926328
1596	0.1419879614
1597	0.1419815761
1598	0.1419780003
1599	0.1419723998
1600	0.1419685941
1601	0.1419647536
1602	0.1419616234
1603	0.1419563235
1604	0.1419501287
1605	0.1419453764
1606	0.141939987
1607	0.1419363333
1608	0.1419329368
1609	0.1419254662
1610	0.1419219614
1611	0.1419181576
1612	0.141912283
1613	0.1419083865
1614	0.1419040853
1615	0.1419006155
1616	0.1418956706
1617	0.1418902997
1618	0.1418824913
1619	0.1418769753
1620	0.1418723189
1621	0.1418673004
1622	0.1418635526
1623	0.1418599983
1624	0.1418562035
1625	0.1418512871
1626	0.141848086
1627	0.1418452651
1628	0.1418390357
1629	0.141832421
1630	0.1418267589
1631	0.1418210901
1632	0.1418154293
1633	0.1418102436
1634	0.1418062498
1635	0.1418005635
1636	0.1417976892
1637	0.1417935234
1638	0.1417871129
1639	0.1417842483
1640	0.1417793372
1641	0.1417733606
1642	0.1417672215
1643	0.1417634057
1644	0.1417586079
1645	0.1417533961
1646	0.1417485948
1647	0.1417451666
1648	0.1417413149
1649	0.1417353364
1650	0.1417311973
1651	0.1417281421
1652	0.1417243131
1653	0.1417191865
1654	0.1417143676
1655	0.1417108587
1656	0.1417067842
1657	0.1417035308
1658	0.1416992157
1659	0.141695352
1660	0.1416901964
1661	0.1416864087
1662	0.1416818638
1663	0.1416789844
1664	0.1416763227
1665	0.1416688117
1666	0.1416642294
1667	0.1416593426
1668	0.1416545585
1669	0.1416500062
1670	0.1416451879
1671	0.1416408778
1672	0.1416375909
1673	0.1416309638
1674	0.1416252178
1675	0.1416218596
1676	0.1416164852
1677	0.1416126743
1678	0.1416090187
1679	0.1416058212
1680	0.1415980968
1681	0.1415948387
1682	0.1415904746
1683	0.1415851479
1684	0.1415795323
1685	0.1415756787
1686	0.1415705861
1687	0.1415648492
1688	0.1415609992
1689	0.141557766
